DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price
2022-09-21 16:00:00+02:00,45863.0,2226.0,10819.0,28681.0,2048.0,6978.0,62.60642367772089,128.3873472129156,
2022-09-21 17:00:00+02:00,45286.0,2226.0,10819.0,28681.0,2057.0,4771.0,57.352730661108836,75.9781591792596,
2022-09-21 18:00:00+02:00,46613.0,2226.0,10819.0,28681.0,2025.0,2294.0,55.1397934834436,25.710802751980737,
2022-09-21 19:00:00+02:00,48085.0,2226.0,10819.0,28681.0,2106.0,606.0,67.08352410502259,10.967714269733747,
2022-09-21 20:00:00+02:00,47949.0,2226.0,10819.0,28681.0,2434.0,53.0,62.45935821453365,2.1254757252962277,
2022-09-21 21:00:00+02:00,45118.0,2226.0,10819.0,28825.0,2827.0,0.0,50.38678965193712,0.0,
2022-09-21 22:00:00+02:00,44544.0,2226.0,10819.0,28825.0,3051.0,0.0,53.645122857061075,0.0,
2022-09-21 23:00:00+02:00,44469.0,2226.0,10819.0,28825.0,3084.0,0.0,70.62152646325343,0.0,
2022-09-22 00:00:00+02:00,41747.0,2226.0,10819.0,28820.0,3005.0,0.0,97.82505727095364,0.0,
2022-09-22 01:00:00+02:00,40064.0,2226.0,10819.0,28820.0,2855.0,0.0,90.56684239376172,0.0,
2022-09-22 02:00:00+02:00,39424.0,2226.0,10819.0,28820.0,2688.0,0.0,83.98809439438426,0.0,
2022-09-22 03:00:00+02:00,37572.0,2226.0,10819.0,28820.0,2509.0,0.0,85.42819864765357,0.0,
2022-09-22 04:00:00+02:00,37079.0,2226.0,10819.0,28820.0,2333.0,0.0,76.99316666054376,0.0,
2022-09-22 05:00:00+02:00,39092.0,2226.0,10819.0,28820.0,2221.0,0.0,42.9083230038944,0.0,
2022-09-22 06:00:00+02:00,43693.0,2226.0,10819.0,28820.0,2125.0,0.0,31.531755961045725,0.0,
2022-09-22 07:00:00+02:00,48716.0,2226.0,10819.0,28820.0,2017.0,164.0,36.991254928381274,5.361902647381813,
2022-09-22 08:00:00+02:00,50257.0,2226.0,10819.0,28820.0,1825.0,1140.0,29.90404042912814,3.760280027119341,
2022-09-22 09:00:00+02:00,51218.0,2226.0,10819.0,28820.0,1450.0,3339.0,26.7982659667287,13.910956325226397,
2022-09-22 10:00:00+02:00,51002.0,2226.0,10819.0,28820.0,1043.0,5915.0,22.648781871470256,27.601550467959214,
2022-09-22 11:00:00+02:00,51013.0,2226.0,10819.0,28820.0,840.0,7814.0,25.333591329955595,34.53301915217812,
2022-09-22 12:00:00+02:00,51485.0,2226.0,10819.0,28820.0,812.0,8931.0,20.92977676793417,46.63571277339236,
2022-09-22 13:00:00+02:00,50382.0,2226.0,10819.0,28960.0,801.0,9230.0,20.61259529916893,55.455069253246414,
2022-09-22 14:00:00+02:00,49130.0,2226.0,10819.0,28960.0,774.0,8933.0,21.093628812287967,72.5465874658568,
2022-09-22 15:00:00+02:00,47138.0,2226.0,10819.0,28960.0,603.0,8334.0,62.39413891888065,104.1092105968169,
2022-09-22 16:00:00+02:00,45962.0,2226.0,10819.0,28960.0,621.0,6926.0,58.70222812893542,83.37384673461939,
2022-09-22 17:00:00+02:00,45450.0,2226.0,10819.0,28960.0,646.0,4732.0,57.883318593776,48.8824348511282,
2022-09-22 18:00:00+02:00,46968.0,2226.0,10819.0,28960.0,686.0,2263.0,57.156336703788334,10.118042790775888,
2022-09-22 19:00:00+02:00,48698.0,2226.0,10819.0,28960.0,766.0,489.0,57.16016900460429,2.310734904379807,
2022-09-22 20:00:00+02:00,48124.0,2226.0,10819.0,28960.0,877.0,0.0,64.39466605141324,0.0,
2022-09-22 21:00:00+02:00,45192.0,2226.0,10819.0,28960.0,940.0,0.0,96.66034051549502,0.0,
2022-09-22 22:00:00+02:00,44519.0,2226.0,10819.0,28960.0,980.0,0.0,122.30807770959308,0.0,
2022-09-22 23:00:00+02:00,44280.0,2226.0,10819.0,28960.0,1030.0,0.0,117.33699601967251,0.0,
2022-09-23 00:00:00+02:00,41235.0,2226.0,10819.0,28960.0,1061.0,0.0,32.20806540486674,0.0,
2022-09-23 01:00:00+02:00,39410.0,2226.0,10819.0,28960.0,1067.0,0.0,17.5886178287034,0.0,
2022-09-23 02:00:00+02:00,38427.0,2226.0,10819.0,28020.0,1040.0,0.0,17.52495885891138,0.0,
2022-09-23 03:00:00+02:00,36610.0,2226.0,10819.0,28930.0,1014.0,0.0,31.059714782221437,0.0,
2022-09-23 04:00:00+02:00,35698.0,2226.0,10819.0,28930.0,1027.0,0.0,31.572926269235992,0.0,
2022-09-23 05:00:00+02:00,37443.0,2226.0,10819.0,28930.0,1074.0,0.0,27.29552622013341,0.0,
2022-09-23 06:00:00+02:00,41989.0,2226.0,10819.0,28930.0,1140.0,0.0,18.439886435786516,0.0,
2022-09-23 07:00:00+02:00,46321.0,2226.0,10819.0,28930.0,1210.0,123.0,25.865729212848805,2.566755791678998,
2022-09-23 08:00:00+02:00,47837.0,2226.0,10819.0,28930.0,1226.0,858.0,29.11263903588934,10.385541734747607,
2022-09-23 09:00:00+02:00,48930.0,2226.0,10819.0,28930.0,1179.0,2324.0,24.545276291687838,34.523885830109656,
2022-09-23 10:00:00+02:00,49330.0,2226.0,10819.0,28930.0,1127.0,3946.0,19.404534204984675,34.72224052287106,
2022-09-23 11:00:00+02:00,49673.0,2226.0,10819.0,28930.0,1115.0,5097.0,22.709086603804376,40.03119698467891,
2022-09-23 12:00:00+02:00,50651.0,2226.0,10819.0,28930.0,1138.0,5590.0,33.69063406244258,34.09871291151945,
2022-09-23 13:00:00+02:00,49537.0,2226.0,10819.0,28930.0,1175.0,5468.0,34.34694190609484,38.48911228783896,
2022-09-23 14:00:00+02:00,48295.0,2226.0,10819.0,28930.0,1228.0,4883.0,18.090639619152952,35.06129087251427,
2022-09-23 15:00:00+02:00,47136.0,2226.0,10819.0,28930.0,1253.0,4027.0,26.168683574073807,44.406884923077264,
2022-09-23 16:00:00+02:00,45630.0,2226.0,10819.0,28930.0,1314.0,2966.0,32.892356906386965,60.6476945740137,
2022-09-23 17:00:00+02:00,44977.0,2226.0,10819.0,28930.0,1365.0,1772.0,34.33729750577354,55.51496294793967,
2022-09-23 18:00:00+02:00,46261.0,2226.0,10819.0,28960.0,1429.0,785.0,25.949401314316095,21.76497842209558,
2022-09-23 19:00:00+02:00,47674.0,2226.0,10819.0,28960.0,1484.0,172.0,42.23226593156331,8.655120513956525,
2022-09-23 20:00:00+02:00,46923.0,2226.0,10819.0,28960.0,1477.0,0.0,44.99448819860021,0.0,
2022-09-23 21:00:00+02:00,44284.0,2226.0,10819.0,28960.0,1456.0,0.0,51.28323931774032,0.0,
2022-09-23 22:00:00+02:00,43848.0,2226.0,10354.0,28960.0,1499.0,0.0,47.632388607379724,0.0,
2022-09-23 23:00:00+02:00,43852.0,2226.0,10354.0,28960.0,1595.0,0.0,62.98487472754439,0.0,
2022-09-24 00:00:00+02:00,40316.0,2226.0,10354.0,28330.0,1662.0,0.0,75.78064319041468,0.0,
2022-09-24 01:00:00+02:00,38451.0,2226.0,10354.0,27020.0,1731.0,0.0,79.71681906492546,0.0,
2022-09-24 02:00:00+02:00,37083.0,2226.0,9769.0,27020.0,1789.0,0.0,91.18565418645514,0.0,
2022-09-24 03:00:00+02:00,34999.0,2226.0,10234.0,28360.0,1819.0,0.0,74.40528918580674,0.0,
2022-09-24 04:00:00+02:00,33767.0,2226.0,10234.0,28360.0,1815.0,0.0,50.439506251049536,0.0,
2022-09-24 05:00:00+02:00,34117.0,2226.0,10234.0,28360.0,1799.0,0.0,44.78868321117343,0.0,
2022-09-24 06:00:00+02:00,35685.0,2226.0,10234.0,28360.0,1885.0,0.0,89.07116931204159,0.0,
2022-09-24 07:00:00+02:00,37377.0,2226.0,10234.0,28360.0,1960.0,67.0,130.68483517145688,2.8520145385506965,
2022-09-24 08:00:00+02:00,39116.0,2226.0,10234.0,28241.0,1919.0,521.0,127.27331508225193,3.274480450731414,
2022-09-24 09:00:00+02:00,41394.0,2226.0,10234.0,28241.0,1831.0,1520.0,108.48868197949064,10.72365292361443,
2022-09-24 10:00:00+02:00,42763.0,2226.0,10234.0,28241.0,1811.0,2864.0,86.27644048641866,64.34387295561326,
2022-09-24 11:00:00+02:00,43766.0,2226.0,10234.0,28241.0,1904.0,4120.0,96.38656172436994,117.13904368550874,
2022-09-24 12:00:00+02:00,45397.0,2226.0,10234.0,28241.0,2056.0,4975.0,120.38087703433453,118.2410300042696,
2022-09-24 13:00:00+02:00,44018.0,2226.0,10234.0,28241.0,2156.0,5323.0,100.15766981878825,98.23948662338468,
2022-09-24 14:00:00+02:00,42280.0,2226.0,10234.0,28241.0,2216.0,5342.0,61.29221234478017,97.77419965229616,
2022-09-24 15:00:00+02:00,41299.0,2226.0,10234.0,28241.0,1951.0,4587.0,123.33496459667666,139.56506870761567,
2022-09-24 16:00:00+02:00,40032.0,2226.0,10234.0,28241.0,2302.0,3747.0,102.72209388164046,119.3019402238557,
2022-09-24 17:00:00+02:00,40201.0,2226.0,10234.0,28241.0,2629.0,2428.0,142.3260592542954,103.40826324604342,
2022-09-24 18:00:00+02:00,41370.0,2226.0,10234.0,28360.0,2849.0,1142.0,180.15656991222895,56.13391850497086,
2022-09-24 19:00:00+02:00,43026.0,2226.0,10234.0,28360.0,3041.0,277.0,231.48579441484762,12.80021008230959,
2022-09-24 20:00:00+02:00,43151.0,2226.0,10234.0,28360.0,3246.0,0.0,278.44357668444303,0.0,
2022-09-24 21:00:00+02:00,41054.0,2226.0,10234.0,28360.0,3326.0,0.0,282.80891945028014,0.0,
2022-09-24 22:00:00+02:00,41120.0,2226.0,10234.0,28360.0,3243.0,0.0,222.20401750829228,0.0,
2022-09-24 23:00:00+02:00,41473.0,2226.0,10234.0,28360.0,3143.0,0.0,160.22748461296146,0.0,
2022-09-25 00:00:00+02:00,38896.0,2226.0,10234.0,27595.0,3094.0,0.0,82.15806541307029,0.0,
2022-09-25 01:00:00+02:00,37104.0,2226.0,10234.0,27482.0,3069.0,0.0,55.04024077504708,0.0,
2022-09-25 02:00:00+02:00,35744.0,2226.0,10234.0,27482.0,3067.0,0.0,34.950385001666255,0.0,
2022-09-25 03:00:00+02:00,33510.0,2226.0,10234.0,27595.0,3090.0,0.0,30.492311256309083,0.0,
2022-09-25 04:00:00+02:00,32353.0,2226.0,10234.0,27595.0,3146.0,0.0,41.92928999490841,0.0,
2022-09-25 05:00:00+02:00,32339.0,2226.0,10234.0,27595.0,3203.0,0.0,61.34366920582748,0.0,
2022-09-25 06:00:00+02:00,33113.0,2226.0,10234.0,27595.0,3198.0,0.0,51.7678642084632,0.0,
2022-09-25 07:00:00+02:00,33827.0,2226.0,10234.0,27595.0,3166.0,100.0,38.58967995063984,3.133077795170153,
2022-09-25 08:00:00+02:00,35541.0,2226.0,10234.0,27492.0,2979.0,755.0,31.055716323084244,13.162167262986113,
2022-09-25 09:00:00+02:00,38234.0,2226.0,10234.0,27492.0,2603.0,2244.0,65.9912848276392,31.833089517596587,
2022-09-25 10:00:00+02:00,40148.0,2226.0,10234.0,27595.0,2266.0,4074.0,104.25490380466658,46.72809332598897,
2022-09-25 11:00:00+02:00,41609.0,2226.0,10234.0,27595.0,2049.0,5553.0,135.59302091280875,62.673875784749995,
2022-09-25 12:00:00+02:00,43841.0,2226.0,10234.0,27595.0,1938.0,6422.0,134.01663149154226,88.22043747474463,
2022-09-25 13:00:00+02:00,42109.0,2226.0,10234.0,27595.0,1912.0,6772.0,110.04825144934735,93.42880271345972,
2022-09-25 14:00:00+02:00,39957.0,2226.0,10234.0,27595.0,1961.0,6784.0,72.17962796253842,81.04546654229839,
2022-09-25 15:00:00+02:00,38009.0,2226.0,10234.0,27595.0,2092.0,6088.0,61.717842343134855,90.17120038100477,
2022-09-25 16:00:00+02:00,36927.0,2226.0,10234.0,27595.0,2112.0,5007.0,78.29461555813933,70.46704933525217,
2022-09-25 17:00:00+02:00,37119.0,2226.0,10234.0,27595.0,2094.0,3358.0,75.32827627358272,28.47224802440127,
2022-09-25 18:00:00+02:00,39195.0,2226.0,10234.0,27595.0,2103.0,1566.0,72.41579127094319,14.990921622516655,
2022-09-25 19:00:00+02:00,41883.0,2226.0,10234.0,27595.0,2165.0,346.0,80.93483073063692,9.449378619915743,
2022-09-25 20:00:00+02:00,42913.0,2226.0,10234.0,27595.0,2224.0,0.0,82.72363628371309,0.0,
2022-09-25 21:00:00+02:00,41160.0,2226.0,10234.0,27595.0,2140.0,0.0,86.26450188643236,0.0,
2022-09-25 22:00:00+02:00,41109.0,2226.0,10234.0,27595.0,1916.0,0.0,60.520041282416436,0.0,
2022-09-25 23:00:00+02:00,41417.0,2226.0,10234.0,27595.0,1791.0,0.0,62.49218363821996,0.0,
2022-09-26 00:00:00+02:00,38762.0,2226.0,10699.0,28360.0,1919.0,0.0,53.11425593008472,0.0,
2022-09-26 01:00:00+02:00,37196.0,2226.0,10699.0,28360.0,2220.0,0.0,49.785421915397066,0.0,
2022-09-26 02:00:00+02:00,36332.0,2226.0,10699.0,28360.0,2578.0,0.0,56.3042911563087,0.0,
2022-09-26 03:00:00+02:00,34600.0,2226.0,10699.0,28360.0,2990.0,0.0,62.30622247799261,0.0,
2022-09-26 04:00:00+02:00,34085.0,2226.0,10699.0,28360.0,3469.0,0.0,61.80405998043613,0.0,
2022-09-26 05:00:00+02:00,36637.0,2226.0,10699.0,28360.0,3953.0,0.0,124.80537790071875,0.0,
2022-09-26 06:00:00+02:00,41910.0,2226.0,10699.0,28360.0,4511.0,0.0,143.79269755200028,0.0,
2022-09-26 07:00:00+02:00,46848.0,2226.0,10699.0,28960.0,5142.0,94.0,122.18031515659453,1.9037287113808945,
2022-09-26 08:00:00+02:00,49022.0,2226.0,10699.0,28960.0,5829.0,753.0,121.1718517109434,7.366458164026478,
2022-09-26 09:00:00+02:00,49894.0,2226.0,10699.0,28960.0,6606.0,2251.0,105.69497672347177,23.723902069679895,
2022-09-26 10:00:00+02:00,50232.0,2226.0,10699.0,28960.0,7417.0,4044.0,153.1662452788159,36.591232565378135,
2022-09-26 11:00:00+02:00,50611.0,2226.0,10699.0,28960.0,8475.0,5330.0,203.3865648739904,68.27625545402671,
2022-09-26 12:00:00+02:00,51606.0,2226.0,10699.0,28960.0,9586.0,5883.0,204.64789624598825,106.34233780793795,
2022-09-26 13:00:00+02:00,50552.0,2226.0,10699.0,28960.0,10115.0,5931.0,150.7000331784961,121.82298580022167,
2022-09-26 14:00:00+02:00,49567.0,2226.0,10699.0,28960.0,10118.0,5678.0,106.78069885076995,126.43808063749698,
2022-09-26 15:00:00+02:00,48029.0,2226.0,10699.0,28960.0,11226.0,4768.0,513.919136218363,122.8381403724379,
2022-09-26 16:00:00+02:00,46738.0,2226.0,10699.0,28960.0,10703.0,3749.0,393.0093692085655,129.73370772715526,
2022-09-26 17:00:00+02:00,46234.0,2226.0,10699.0,28960.0,10312.0,2338.0,402.46509066793504,81.43005568126526,
2022-09-26 18:00:00+02:00,47741.0,2226.0,10699.0,28960.0,9867.0,997.0,476.6368455540145,31.870372368716172,
2022-09-26 19:00:00+02:00,49825.0,2226.0,10699.0,28960.0,9260.0,209.0,455.2666295351051,10.651589046069565,
2022-09-26 20:00:00+02:00,48397.0,2226.0,10699.0,28960.0,8647.0,0.0,398.3032186265304,0.0,
2022-09-26 21:00:00+02:00,45448.0,2226.0,10699.0,28960.0,8128.0,0.0,371.8447736815537,0.0,
2022-09-26 22:00:00+02:00,44773.0,2226.0,10699.0,28960.0,7696.0,0.0,355.60479668948693,0.0,
2022-09-26 23:00:00+02:00,44561.0,2226.0,10699.0,29875.0,7388.0,0.0,415.6039514302585,0.0,
2022-09-27 00:00:00+02:00,41891.0,2226.0,10699.0,28960.0,7245.0,0.0,176.19022882108493,0.0,
2022-09-27 01:00:00+02:00,39865.0,2226.0,10699.0,28960.0,7234.0,0.0,235.4877638606823,0.0,
2022-09-27 02:00:00+02:00,38985.0,2226.0,10699.0,28960.0,7189.0,0.0,240.81735139317976,0.0,
2022-09-27 03:00:00+02:00,37061.0,2226.0,10699.0,28960.0,7071.0,0.0,249.0306238878798,0.0,
2022-09-27 04:00:00+02:00,36479.0,2226.0,10699.0,28960.0,6808.0,0.0,232.62309974709652,0.0,
2022-09-27 05:00:00+02:00,38306.0,2226.0,10699.0,28960.0,6428.0,0.0,194.43285212876967,0.0,
2022-09-27 06:00:00+02:00,42765.0,2226.0,10699.0,28960.0,6183.0,0.0,194.7326976380997,0.0,
2022-09-27 07:00:00+02:00,47495.0,2226.0,10699.0,28960.0,6015.0,96.0,184.541872252286,1.9942728456774754,
2022-09-27 08:00:00+02:00,49621.0,2226.0,10699.0,29875.0,5816.0,734.0,120.3320025997791,15.875022515551882,
2022-09-27 09:00:00+02:00,50988.0,2226.0,10699.0,29875.0,5588.0,2071.0,28.80410509959062,19.252111334855684,
2022-09-27 10:00:00+02:00,51635.0,2226.0,10699.0,29875.0,5888.0,3622.0,91.12013545296824,28.260980282643228,
2022-09-27 11:00:00+02:00,52071.0,2226.0,10699.0,29875.0,6962.0,4787.0,168.6948360573563,41.94148584986129,
2022-09-27 12:00:00+02:00,52791.0,2226.0,10699.0,29875.0,8159.0,5414.0,178.74900246533647,60.0651334922173,
2022-09-27 13:00:00+02:00,51469.0,2226.0,10699.0,29875.0,8989.0,5507.0,161.92672634831501,58.66755792549443,
2022-09-27 14:00:00+02:00,50226.0,2226.0,10537.0,29875.0,9328.0,5215.0,172.81373856060787,20.975865372007302,
2022-09-27 15:00:00+02:00,48364.0,2226.0,10537.0,29875.0,8725.0,4773.0,240.25055704145691,68.04720000537493,
2022-09-27 16:00:00+02:00,47030.0,2226.0,10537.0,29875.0,8466.0,3817.0,262.77680039417,69.0601991823882,
2022-09-27 17:00:00+02:00,46866.0,2226.0,10537.0,29875.0,7868.0,2339.0,358.66294364327223,60.75524668701477,
2022-09-27 18:00:00+02:00,48604.0,2226.0,10537.0,29875.0,7277.0,941.0,293.76600530527026,43.28840161389319,
2022-09-27 19:00:00+02:00,50601.0,2226.0,10699.0,29875.0,6977.0,185.0,211.15236919313273,11.761924040855586,
2022-09-27 20:00:00+02:00,49171.0,2226.0,10699.0,29875.0,6958.0,0.0,216.13608844928868,0.0,
2022-09-27 21:00:00+02:00,45955.0,2226.0,10699.0,29875.0,7056.0,0.0,170.58520191127687,0.0,
2022-09-27 22:00:00+02:00,45222.0,2226.0,10699.0,29875.0,7082.0,0.0,135.11923012364437,0.0,
2022-09-27 23:00:00+02:00,45176.0,2226.0,10699.0,29875.0,7141.0,0.0,98.19030356550334,0.0,
2022-09-28 00:00:00+02:00,42240.0,2226.0,10699.0,30240.0,7109.0,0.0,103.54879497694053,0.0,
2022-09-28 01:00:00+02:00,40414.0,2226.0,10699.0,30240.0,6909.0,0.0,83.52607123026529,0.0,
2022-09-28 02:00:00+02:00,39410.0,2226.0,10699.0,30240.0,6636.0,0.0,107.9113046589778,0.0,
2022-09-28 03:00:00+02:00,37486.0,2226.0,10699.0,30240.0,6190.0,0.0,79.71208402663483,0.0,
2022-09-28 04:00:00+02:00,36676.0,2226.0,10699.0,30240.0,5694.0,0.0,74.31297531826861,0.0,
2022-09-28 05:00:00+02:00,38385.0,2226.0,10699.0,30240.0,5266.0,0.0,91.03990721591441,0.0,
2022-09-28 06:00:00+02:00,42970.0,2226.0,10699.0,30240.0,4885.0,0.0,76.84933481454438,0.0,
2022-09-28 07:00:00+02:00,47654.0,2226.0,10699.0,30240.0,4535.0,69.0,80.68181675914069,1.5005445634595829,
2022-09-28 08:00:00+02:00,49440.0,2226.0,10699.0,30240.0,4199.0,499.0,74.47664897019796,7.684123348436503,
2022-09-28 09:00:00+02:00,50872.0,2226.0,10699.0,30240.0,3862.0,1466.0,41.23933809526974,54.47098526090844,
2022-09-28 10:00:00+02:00,51497.0,2226.0,10699.0,30240.0,3623.0,2775.0,23.18609003781856,117.19064407546999,
2022-09-28 11:00:00+02:00,51869.0,2226.0,10699.0,30240.0,3557.0,3875.0,64.45906133535684,77.38235853064148,
2022-09-28 12:00:00+02:00,52466.0,2226.0,10699.0,30240.0,3560.0,4570.0,73.79905591262525,57.860887937717656,
2022-09-28 13:00:00+02:00,51378.0,2226.0,10699.0,30240.0,3582.0,4877.0,51.27957460082723,71.88325684315559,
2022-09-28 14:00:00+02:00,50221.0,2226.0,10699.0,30240.0,3705.0,4787.0,45.2021241330957,54.29467528870424,
2022-09-28 15:00:00+02:00,48112.0,2226.0,11284.0,30240.0,3265.0,4260.0,283.86660599654886,53.000269541093445,
2022-09-28 16:00:00+02:00,46776.0,2226.0,11284.0,30240.0,3283.0,3357.0,263.02342674346136,51.7344562961088,
2022-09-28 17:00:00+02:00,46579.0,2226.0,11284.0,30240.0,3246.0,2124.0,208.65078860934506,39.11334769939754,
2022-09-28 18:00:00+02:00,48463.0,2226.0,11284.0,30240.0,3065.0,931.0,119.6610656601408,11.361135366916239,
2022-09-28 19:00:00+02:00,50710.0,2226.0,11284.0,30240.0,2887.0,182.0,65.14362642263642,7.239880732158008,
2022-09-28 20:00:00+02:00,49553.0,2226.0,11284.0,30240.0,2826.0,0.0,45.76385209671675,0.0,
2022-09-28 21:00:00+02:00,46588.0,2226.0,11284.0,30240.0,2816.0,0.0,38.09395235925526,0.0,
2022-09-28 22:00:00+02:00,46009.0,2226.0,11284.0,30240.0,2777.0,0.0,35.10076198693549,0.0,
2022-09-28 23:00:00+02:00,45760.0,2226.0,11284.0,30240.0,2687.0,0.0,31.62548700923721,0.0,
2022-09-29 00:00:00+02:00,42971.0,2226.0,11284.0,29060.0,2592.0,0.0,23.685369577571272,0.0,
2022-09-29 01:00:00+02:00,41104.0,2226.0,11284.0,29060.0,2510.0,0.0,14.234382566828216,0.0,
2022-09-29 02:00:00+02:00,40251.0,2226.0,11284.0,29060.0,2391.0,0.0,18.94927870391606,0.0,
2022-09-29 03:00:00+02:00,38425.0,2226.0,11284.0,29060.0,2229.0,0.0,31.557396613880332,0.0,
2022-09-29 04:00:00+02:00,37958.0,2226.0,11284.0,29060.0,2105.0,0.0,41.78641615601174,0.0,
2022-09-29 05:00:00+02:00,39867.0,2226.0,11284.0,29060.0,2016.0,0.0,62.38382667058311,0.0,
2022-09-29 06:00:00+02:00,44645.0,2226.0,11284.0,29060.0,1957.0,0.0,85.22482761396495,0.0,
2022-09-29 07:00:00+02:00,49285.0,2226.0,11284.0,29060.0,1868.0,72.0,89.99143023832814,1.8149704259460604,
2022-09-29 08:00:00+02:00,51480.0,2226.0,11284.0,29060.0,1756.0,537.0,92.8414207763146,16.22634024193562,
2022-09-29 09:00:00+02:00,52494.0,2226.0,11284.0,30370.0,1630.0,1501.0,92.35771604158637,71.78656181707225,
2022-09-29 10:00:00+02:00,52682.0,2226.0,11284.0,30370.0,1496.0,2847.0,64.56824934539738,117.13504021879528,
2022-09-29 11:00:00+02:00,52814.0,2226.0,11284.0,30370.0,1461.0,4159.0,33.863431990035906,93.16083499234304,
2022-09-29 12:00:00+02:00,53174.0,2226.0,11284.0,30370.0,1520.0,4955.0,20.752903568800914,58.882207661439985,
2022-09-29 13:00:00+02:00,51989.0,2226.0,11284.0,30370.0,1579.0,5102.0,20.017067880585063,75.23707627931047,
2022-09-29 14:00:00+02:00,50712.0,2226.0,11284.0,30370.0,1609.0,4850.0,19.46103867073363,83.35554605917672,
2022-09-29 15:00:00+02:00,48958.0,2226.0,11284.0,30370.0,1318.0,4315.0,173.75636108031554,89.17455683826847,
2022-09-29 16:00:00+02:00,47728.0,2226.0,11284.0,30370.0,1326.0,3464.0,195.07046345945272,82.86217280846343,
2022-09-29 17:00:00+02:00,47519.0,2226.0,11284.0,30370.0,1302.0,2224.0,213.73254314680293,68.85109306229664,
2022-09-29 18:00:00+02:00,49518.0,2226.0,11284.0,30370.0,1298.0,997.0,196.21089237275882,46.40073891037278,
2022-09-29 19:00:00+02:00,52010.0,2226.0,11284.0,30370.0,1430.0,209.0,142.88784312979809,12.863724065191892,
2022-09-29 20:00:00+02:00,51033.0,2226.0,11284.0,30370.0,1638.0,0.0,100.4136049720956,0.0,
2022-09-29 21:00:00+02:00,47976.0,2226.0,11284.0,30370.0,1752.0,0.0,102.31017265439174,0.0,
2022-09-29 22:00:00+02:00,47356.0,2226.0,11284.0,30370.0,1782.0,0.0,96.48759686719498,0.0,
2022-09-29 23:00:00+02:00,47298.0,2226.0,11284.0,30370.0,1787.0,0.0,98.70257953239724,0.0,
2022-09-30 00:00:00+02:00,44352.0,2226.0,11284.0,29320.0,1771.0,0.0,33.655501934416556,0.0,
2022-09-30 01:00:00+02:00,42651.0,2226.0,11284.0,29320.0,1739.0,0.0,14.378292461820564,0.0,
2022-09-30 02:00:00+02:00,41864.0,2226.0,11284.0,29320.0,1688.0,0.0,11.724645848017698,0.0,
2022-09-30 03:00:00+02:00,40467.0,2226.0,11284.0,29320.0,1629.0,0.0,20.83619588177103,0.0,
2022-09-30 04:00:00+02:00,39903.0,2226.0,11284.0,29320.0,1562.0,0.0,57.82453173686952,0.0,
2022-09-30 05:00:00+02:00,41955.0,2226.0,11284.0,29320.0,1561.0,0.0,84.94350294643183,0.0,
2022-09-30 06:00:00+02:00,46904.0,2226.0,11284.0,29320.0,1615.0,0.0,88.68503790218737,0.0,
2022-09-30 07:00:00+02:00,51954.0,2226.0,11284.0,29320.0,1664.0,93.0,78.83549928625077,2.7753584235346924,
2022-09-30 08:00:00+02:00,53565.0,2226.0,11284.0,29320.0,1703.0,789.0,53.08372964422503,11.563408593518346,
2022-09-30 09:00:00+02:00,54342.0,2226.0,11284.0,29320.0,1710.0,2444.0,38.23956989667061,33.03929132475181,
2022-09-30 10:00:00+02:00,54067.0,2226.0,11284.0,29320.0,1673.0,4627.0,34.321671348916084,41.02529906531689,
2022-09-30 11:00:00+02:00,53678.0,2226.0,11284.0,29320.0,1697.0,6472.0,30.466096017309848,24.847508784794897,
2022-09-30 12:00:00+02:00,53682.0,2226.0,11284.0,29320.0,1859.0,7436.0,54.184024368184645,40.804972143526705,
2022-09-30 13:00:00+02:00,52049.0,2226.0,11284.0,29320.0,2141.0,7581.0,111.76211899310992,79.3901798309762,
2022-09-30 14:00:00+02:00,49942.0,2226.0,11284.0,29320.0,2612.0,7256.0,148.10022441099863,94.78101696263087,
2022-09-30 15:00:00+02:00,46591.0,2226.0,11284.0,29320.0,3721.0,6120.0,144.06910544199675,124.09188863659386,
2022-09-30 16:00:00+02:00,45113.0,2226.0,11284.0,29320.0,4607.0,4905.0,198.47228225975684,90.57719675187927,
2022-09-30 17:00:00+02:00,44968.0,2226.0,11284.0,29320.0,5202.0,3117.0,260.9876236194741,66.26748945546512,
2022-09-30 18:00:00+02:00,46934.0,2226.0,11284.0,29475.0,5486.0,1315.0,244.26158727043702,30.308401580241945,
2022-09-30 19:00:00+02:00,49406.0,2226.0,11284.0,30785.0,6070.0,257.0,226.56511030242376,5.478674384910368,
2022-09-30 20:00:00+02:00,49183.0,2226.0,11284.0,30785.0,7238.0,0.0,262.41813689497303,0.0,
2022-09-30 21:00:00+02:00,46752.0,2226.0,11284.0,30785.0,8523.0,0.0,251.93334183898443,0.0,
2022-09-30 22:00:00+02:00,46294.0,2226.0,11284.0,30785.0,9526.0,0.0,189.87129099170608,0.0,
2022-09-30 23:00:00+02:00,46559.0,2226.0,11284.0,30785.0,10342.0,0.0,166.11347240451434,0.0,
2022-10-01 00:00:00+02:00,43572.0,2226.0,11277.0,30785.0,11052.0,0.0,70.07486659355368,0.0,
2022-10-01 01:00:00+02:00,41536.0,2226.0,11277.0,30785.0,11729.0,0.0,62.287337543842824,0.0,
